date,country,currency,mportret,mportretx
2023-05-31,FRANCE,EUR,-0.039951202,-0.051769361
2023-06-30,FRANCE,EUR,0.0391147344,0.0365625299
2023-07-31,FRANCE,EUR,0.007735747,0.0064836331
2023-08-31,FRANCE,EUR,-0.031131618,-0.031158024
2023-09-29,FRANCE,EUR,-0.039877413,-0.040616658
2023-10-31,FRANCE,EUR,-0.036500131,-0.03658876
2023-11-30,FRANCE,EUR,0.0581446226,0.0576029306
2023-12-29,FRANCE,EUR,0.0363656861,0.0343773904
2024-01-31,FRANCE,EUR,0.0182639133,0.0173604602
2024-02-29,FRANCE,EUR,0.0356615607,0.0339363541
2024-03-28,FRANCE,EUR,0.0239932956,0.0230766403
2024-04-30,FRANCE,EUR,-0.01870098,-0.024621221
2024-05-31,FRANCE,EUR,0.0152726198,0.0020936293
2024-06-28,FRANCE,EUR,-0.061798164,-0.064333549
2024-07-31,FRANCE,EUR,0.002655194,0.0014661016
2024-08-30,FRANCE,EUR,0.0177706583,0.0174066248
2024-09-30,FRANCE,EUR,0.0087397577,0.0079895956
2024-10-31,FRANCE,EUR,-0.05135599,-0.051596499
2024-11-29,FRANCE,EUR,-0.021042179,-0.021333653
2024-12-31,FRANCE,EUR,0.0352325862,0.0304260395
